source;target;label
87;16;85.49
87;19;1.54
87;32;57.25
87;33;4.81
87;34;85.16
87;50;69.74
87;58;18.42
87;64;60.60
87;65;11.20
87;67;28.28
87;72;85.23
87;81;31.58
87;99;43.46
88;5;67.47
88;6;76.50
88;7;75.87
88;8;48.71
88;9;78.21
88;13;79.57
88;17;78.89
88;24;91.31
88;32;54.53
88;40;36.80
88;52;19.77
88;68;84.30
88;73;98.17
88;84;35.34
88;85;53.00
88;90;63.15
88;96;24.21
88;99;93.63
89;1;79.63
89;5;61.64
89;7;63.47
89;13;26.62
89;18;15.38
89;24;82.24
89;38;5.54
89;39;81.82
89;44;11.60
89;46;16.29
89;49;67.19
89;52;2.42
89;58;83.72
89;61;62.28
89;80;77.79
89;84;38.86
89;90;76.02
89;91;15.06
89;93;54.29
89;98;86.11
90;8;8.41
90;10;67.99
90;13;9.40
90;17;53.07
90;23;84.87
90;25;68.06
90;28;42.32
90;30;41.15
90;31;34.82
90;36;85.37
90;45;18.53
90;46;82.41
90;49;65.47
90;53;13.91
90;61;19.04
90;67;88.76
90;70;51.49
90;71;70.00
90;73;83.58
90;83;64.40
90;86;23.62
90;88;63.15
90;89;76.02
90;94;82.96
91;1;23.92
91;3;13.78
91;29;5.38
91;33;69.85
91;34;56.61
91;39;48.78
91;44;63.13
91;52;56.74
91;54;96.00
91;55;10.24
91;66;93.45
91;69;30.90
91;70;7.60
91;77;33.16
91;78;72.83
91;79;63.24
91;85;62.10
91;89;15.06
91;94;50.84
91;95;17.19
91;99;51.83
92;2;52.44
92;6;95.53
92;8;89.64
92;10;44.49
92;13;34.96
92;14;49.66
92;19;85.69
92;27;60.42
92;35;61.71
92;38;69.41
92;44;14.97
92;53;11.58
92;55;81.58
92;59;65.35
92;60;48.64
92;61;85.12
92;62;28.36
92;70;34.56
92;74;55.17
92;75;20.43
92;97;69.37
93;1;86.50
93;5;87.17
93;7;98.91
93;14;27.57
93;22;55.34
93;23;66.09
93;26;38.77
93;39;16.02
93;42;58.08
93;46;50.64
93;49;7.06
93;51;87.07
93;52;24.03
93;53;42.88
93;60;45.06
93;63;51.74
93;73;63.00
93;80;71.71
93;89;54.29
93;98;38.29
94;1;41.94
94;2;64.87
94;6;85.61
94;7;62.31
94;8;48.20
94;19;86.24
94;22;34.08
94;32;88.13
94;38;73.48
94;40;4.21
94;56;59.18
94;62;22.48
94;64;11.13
94;65;88.23
94;66;32.11
94;75;99.32
94;86;64.21
94;90;82.96
94;91;50.84
94;96;67.18
95;0;47.13
95;3;16.20
95;30;14.22
95;32;95.94
95;38;32.31
95;42;8.28
95;51;11.53
95;53;35.86
95;63;65.66
95;65;56.58
95;68;41.21
95;70;75.18
95;84;6.42
95;85;16.75
95;91;17.19
95;99;51.51
96;5;32.51
96;8;25.53
96;9;20.21
96;20;14.70
96;25;6.47
96;28;7.32
96;38;77.32
96;44;66.93
96;45;92.76
96;50;13.18
96;56;45.53
96;59;90.30
96;64;30.26
96;67;69.13
96;68;25.77
96;75;71.61
96;76;33.68
96;88;24.21
96;94;67.18
96;98;7.11
97;3;2.66
97;5;12.15
97;7;26.82
97;8;15.74
97;9;6.44
97;19;63.62
97;20;24.04
97;24;83.45
97;29;18.96
97;39;33.14
97;42;60.98
97;49;93.13
97;52;54.73
97;57;1.81
97;58;57.83
97;66;65.64
97;67;88.14
97;72;79.87
97;76;44.25
97;85;52.47
97;92;69.37
97;98;85.08
97;99;56.79
98;2;52.43
98;6;11.60
98;7;18.02
98;9;7.05
98;10;34.00
98;28;45.20
98;29;11.01
98;31;78.29
98;37;28.79
98;39;93.34
98;51;8.98
98;54;35.59
98;60;49.48
98;64;97.86
98;76;55.54
98;79;42.42
98;82;55.37
98;85;61.42
98;89;86.11
98;93;38.29
98;96;7.11
98;97;85.08
99;4;61.06
99;8;38.45
99;10;47.99
99;15;52.56
99;21;18.66
99;43;10.38
99;48;52.60
99;56;1.16
99;60;20.42
99;64;30.79
99;73;80.88
99;74;21.31
99;75;62.15
99;77;11.32
99;79;7.89
99;87;43.46
99;88;93.63
99;91;51.83
99;95;51.51
99;97;56.79
